Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-September-2015,2630.00,2641.80,2571.55,2587.70,2584.785965144788284407,45273,4245,117021015.00,20747,45.83,70.25,-42.30
29-September-2015,2572.00,2632.00,2570.00,2590.20,2604.281055900621118012,37352,3847,97275106.00,7344,19.66,62.00,18.20
28-September-2015,2580.00,2618.95,2580.00,2590.35,2601.572636905837701066,27665,2636,71972507.00,6141,22.20,38.95,10.35
24-September-2015,2534.00,2583.95,2531.90,2575.60,2565.199105883764889435,66658,5195,170991042.00,26536,39.81,52.05,41.60
23-September-2015,2527.00,2557.30,2515.00,2534.05,2534.637033438587968585,37053,3236,93915906.00,11181,30.18,42.30,7.05
22-September-2015,2554.15,2575.00,2493.90,2526.35,2537.482048752046285291,44593,4269,113153937.00,14745,33.07,81.10,-27.80
21-September-2015,2550.00,2554.15,2534.15,2550.70,2545.433830262627742573,27301,2255,69492889.00,13197,48.34,20.00,0.70
18-September-2015,2560.00,2585.00,2547.80,2554.15,2575.377759504079954456,47427,3443,122142441.00,11949,25.19,37.20,-5.85
16-September-2015,2548.00,2563.95,2543.50,2551.15,2553.977403846153846153,20800,1848,53122730.00,6904,33.19,20.45,3.15
15-September-2015,2550.75,2558.00,2536.00,2543.15,2546.916405311135211185,34117,4277,86893147.00,11312,33.16,22.00,-7.60
14-September-2015,2555.00,2564.70,2545.15,2550.75,2552.802703014901235993,17314,2343,44199226.00,8162,47.14,19.55,-4.25
11-September-2015,2549.90,2568.00,2535.20,2545.50,2551.275268554687500000,40960,3569,104500235.00,13453,32.84,32.80,-4.40
10-September-2015,2540.00,2576.00,2527.05,2542.35,2551.042601667178995714,55303,4359,141080309.00,13718,24.81,48.95,2.35
9-September-2015,2560.00,2575.00,2546.65,2550.65,2558.970877543780436675,31007,2374,79346010.00,12228,39.44,28.35,-9.35
8-September-2015,2543.00,2563.70,2523.05,2542.10,2539.623733205336829823,256257,4542,650796359.00,214445,83.68,40.65,-0.90
7-September-2015,2552.00,2559.50,2535.00,2539.50,2546.418382416818695161,23022,2210,58623644.00,5870,25.50,24.50,-12.50
4-September-2015,2625.00,2625.00,2542.45,2549.45,2569.795202789178692793,45318,4275,116457979.00,9557,21.09,82.55,-75.55
3-September-2015,2614.00,2614.00,2577.00,2605.25,2594.647745599887805904,28522,2693,74004543.00,6957,24.39,37.00,-8.75
2-September-2015,2560.00,2619.00,2546.60,2593.20,2596.051410177231299009,53433,4810,138714815.00,12596,23.57,72.40,33.20
1-September-2015,2567.00,2610.00,2531.00,2538.80,2572.769667032564946944,49194,4720,126564831.00,15559,31.63,79.00,-28.20
31-August-2015,2583.85,2588.45,2533.00,2565.25,2567.285751070952035394,42719,3327,109671880.00,13317,31.17,55.45,-18.60
28-August-2015,2599.00,2604.90,2560.00,2570.65,2584.817236770456908073,40402,4136,104431786.00,10979,27.17,44.90,-28.35
27-August-2015,2615.20,2615.20,2547.00,2577.60,2571.703974174136526045,31906,3604,82052787.00,8332,26.11,68.20,-37.60
26-August-2015,2565.45,2638.95,2514.90,2576.75,2593.497090668041540841,54308,5277,140847640.00,20368,37.50,124.05,11.30
25-August-2015,2585.00,2618.10,2536.10,2567.35,2576.584479043759298209,77972,6225,200901445.00,23476,30.11,82.00,-17.65
24-August-2015,2675.00,2675.00,2570.00,2579.20,2604.526709185194015616,83885,6136,218480723.00,28346,33.79,105.00,-95.80
21-August-2015,2690.30,2727.80,2657.00,2675.10,2685.675007386615452799,54152,5553,145434673.00,12534,23.15,70.80,-15.20
20-August-2015,2732.00,2732.00,2675.25,2691.20,2701.478363066538090646,33184,3416,89645858.00,6607,19.91,56.75,-40.80
19-August-2015,2750.00,2750.95,2718.05,2731.40,2737.968875822841439253,31294,2863,85681998.00,7990,25.53,32.90,-18.60
18-August-2015,2700.00,2746.00,2694.20,2734.60,2734.609238814642649622,51630,5207,141187875.00,14093,27.30,51.80,34.60
17-August-2015,2694.00,2694.00,2655.45,2684.75,2673.213813583676597375,41756,4334,111622716.00,17884,42.83,38.55,-9.25
14-August-2015,2635.10,2713.00,2635.10,2693.65,2686.921983310521435824,67947,5797,182568288.00,15598,22.96,77.90,58.55
13-August-2015,2671.50,2682.50,2627.05,2637.40,2655.664773486569557664,44898,4134,119234037.00,11717,26.10,55.45,-34.10
12-August-2015,2603.00,2689.60,2603.00,2671.40,2664.252630739000768026,200514,8064,534219952.00,91189,45.48,86.60,68.40
11-August-2015,2570.00,2609.95,2544.05,2603.05,2592.529463124015613230,58412,4837,151434831.00,26017,44.54,65.90,33.05
10-August-2015,2563.00,2588.00,2558.30,2570.80,2577.268832153690596562,31648,3449,81565404.00,11907,37.62,29.70,7.80
7-August-2015,2574.30,2574.30,2548.25,2551.70,2558.396419201914668384,21727,2163,55586279.00,8286,38.14,26.05,-22.60
6-August-2015,2550.00,2582.00,2550.00,2574.30,2565.844140467553405884,39696,2849,101853749.00,14126,35.59,32.00,24.30
5-August-2015,2510.00,2547.85,2510.00,2541.65,2537.205030693217547537,33395,2909,84729962.00,11341,33.96,37.85,31.65
4-August-2015,2510.00,2520.80,2485.80,2509.30,2500.893364223068012576,30215,2579,75564493.00,10304,34.10,35.00,-0.70
3-August-2015,2509.90,2524.00,2500.00,2507.95,2513.392661982825917252,24339,2410,61173464.00,8791,36.12,24.00,-1.95
31-July-2015,2490.00,2518.50,2488.55,2510.00,2499.740610639270505016,41563,2962,103896719.00,16616,39.98,29.95,20.00
30-July-2015,2510.00,2515.00,2477.00,2480.95,2491.515690063955689267,50191,3487,125051664.00,26830,53.46,38.00,-29.05
29-July-2015,2512.00,2515.45,2484.90,2508.10,2503.816897104881216102,39273,2976,98332401.00,14419,36.71,30.55,-3.90
28-July-2015,2500.00,2518.95,2492.05,2501.50,2509.228005570168652328,32315,3066,81085703.00,14711,45.52,26.90,1.50
27-July-2015,2500.00,2505.00,2482.05,2496.90,2497.097482592394215318,65345,5207,163172835.00,41736,63.87,22.95,-3.10
24-July-2015,2514.00,2517.00,2493.85,2503.75,2505.217510311211098612,26670,2213,66814151.00,7006,26.27,23.15,-10.25
23-July-2015,2535.00,2538.45,2483.00,2487.95,2505.868734706764543373,63345,4541,158734255.00,26001,41.05,55.45,-47.05
22-July-2015,2560.00,2567.90,2521.40,2528.10,2531.800730830435551364,67868,6976,171828252.00,30083,44.33,46.50,-31.90
21-July-2015,2579.50,2599.05,2556.00,2562.85,2574.259969712266532054,39620,3053,101992180.00,11962,30.19,43.05,-16.65
20-July-2015,2559.00,2589.00,2554.35,2579.55,2571.223474035833586395,32930,2648,84670389.00,13162,39.97,34.65,20.55
17-July-2015,2541.00,2567.00,2541.00,2559.35,2555.601193082311733800,36544,3115,93391890.00,8395,22.97,26.00,18.35
16-July-2015,2541.00,2558.45,2526.00,2538.15,2541.598646679673029906,40493,3564,102916954.00,9509,23.48,32.45,-2.85
15-July-2015,2503.00,2550.00,2503.00,2546.25,2533.675892934735378465,46028,4087,116620034.00,17985,39.07,47.00,43.25
14-July-2015,2509.00,2511.80,2491.00,2499.50,2499.508440809478871762,47685,3205,119189060.00,17416,36.52,20.80,-9.50
13-July-2015,2484.00,2518.30,2480.00,2508.60,2502.046951143321254529,64024,4657,160191054.00,20057,31.33,38.30,24.60
10-July-2015,2562.00,2562.00,2455.00,2471.90,2489.048462491923467436,303348,23576,755047873.00,104706,34.52,107.00,-90.10
9-July-2015,2600.00,2600.00,2505.75,2521.40,2541.583657707278797482,129994,10611,330390626.00,43756,33.66,94.25,-78.60
8-July-2015,2601.00,2622.45,2584.10,2594.05,2599.646777319288624049,151706,5527,394382014.00,111755,73.67,38.35,-6.95
7-July-2015,2635.00,2646.65,2604.90,2619.05,2626.291815673853070399,39148,3552,102814072.00,10089,25.77,41.75,-15.95
6-July-2015,2590.00,2643.40,2581.90,2632.80,2614.862035541195476575,46425,4310,121394970.00,14875,32.04,61.50,42.80
3-July-2015,2577.00,2608.65,2571.00,2604.80,2594.937243600610272927,29495,3790,76537674.00,14224,48.23,37.65,27.80
2-July-2015,2608.80,2608.80,2575.00,2580.85,2584.055040300320194324,36228,2812,93615146.00,10108,27.90,33.80,-27.95
1-July-2015,2565.00,2599.00,2560.15,2591.80,2583.115327358347258089,32915,3337,85023241.00,8661,26.31,38.85,26.80
30-June-2015,2590.00,2590.00,2547.00,2552.20,2559.436854675730295792,54430,4028,139310148.00,12869,23.64,43.00,-37.80
29-June-2015,2580.00,2603.20,2546.00,2593.55,2568.182299561032263144,50801,4342,130466229.00,9180,18.07,57.20,13.55
26-June-2015,2553.00,2598.00,2553.00,2594.05,2576.380368463347123426,33599,2656,86563804.00,8268,24.61,45.00,41.05
25-June-2015,2567.00,2574.00,2546.50,2551.75,2558.531337149567004256,27252,2634,69725096.00,7798,28.61,27.50,-15.25
24-June-2015,2582.00,2585.80,2560.00,2568.40,2576.335806507144086761,58090,2810,149659347.00,35843,61.70,25.80,-13.60
23-June-2015,2600.00,2600.00,2571.05,2577.70,2586.813116465642772755,72794,2974,188304474.00,48406,66.50,28.95,-22.30
22-June-2015,2552.55,2605.00,2552.00,2595.70,2588.361203554396678903,29147,2672,75442964.00,8645,29.66,53.00,43.15
19-June-2015,2539.90,2560.00,2530.00,2551.10,2544.850111783271962125,30416,2793,77404161.00,9747,32.05,30.00,11.20
18-June-2015,2515.00,2545.80,2511.00,2528.55,2533.676961177070434845,41187,3653,104354553.00,15558,37.77,34.80,13.55
17-June-2015,2511.00,2530.05,2503.20,2514.95,2516.102232055703780829,46101,3705,115994829.00,18013,39.07,26.85,3.95
16-June-2015,2512.10,2516.40,2495.00,2511.05,2508.881901150459541101,31118,2291,78071387.00,7956,25.57,21.40,-1.05
15-June-2015,2500.00,2519.90,2482.00,2511.80,2506.110923236311746193,102314,3631,256410233.00,63060,61.63,37.90,11.80
12-June-2015,2574.85,2588.05,2477.00,2512.05,2525.257896875265748868,105833,8599,267255619.00,23106,21.83,111.05,-62.80
11-June-2015,2605.00,2625.00,2551.00,2571.00,2583.937485029940119760,41750,3728,107879390.00,11424,27.36,74.00,-34.00
10-June-2015,2564.00,2610.00,2564.00,2602.05,2586.798029447088652640,44962,3347,116307613.00,17569,39.08,46.00,38.05
9-June-2015,2575.00,2588.00,2550.00,2558.10,2568.833637889241096401,26815,2382,68883274.00,6833,25.48,38.00,-16.90
8-June-2015,2598.00,2598.00,2564.60,2578.65,2576.828528116240489674,34962,3248,90091079.00,14975,42.83,33.40,-19.35
5-June-2015,2584.55,2605.00,2568.00,2572.35,2592.251209854817421909,111377,4507,288717163.00,62505,56.12,37.00,-12.20
4-June-2015,2620.00,2622.00,2590.50,2606.20,2607.403250661471811124,34393,3185,89676420.00,9386,27.29,31.50,-13.80
3-June-2015,2609.95,2625.00,2592.00,2610.75,2611.303739061256961018,50280,4597,131296352.00,17770,35.34,33.00,0.80
2-June-2015,2628.00,2630.50,2591.00,2600.45,2609.500791750347597713,51784,4956,135130389.00,17728,34.23,39.50,-27.55
1-June-2015,2610.25,2644.85,2607.60,2616.40,2621.254790516401429035,36948,3057,96850122.00,12538,33.93,37.25,6.15
29-May-2015,2611.35,2646.95,2599.40,2610.60,2617.453896945513180319,97987,6582,256476455.00,28091,28.67,47.55,-0.75
28-May-2015,2600.00,2624.90,2582.90,2609.95,2604.820836290047044600,38049,3429,99110828.00,11855,31.16,42.00,9.95
27-May-2015,2595.00,2631.50,2592.00,2616.55,2614.929665637113658506,48241,3623,126146822.00,24962,51.74,39.50,21.55
26-May-2015,2603.15,2622.00,2590.00,2606.35,2609.718250724529984394,26914,2416,70237957.00,8982,33.37,32.00,3.20
25-May-2015,2620.00,2633.20,2588.10,2601.40,2607.130460291215531495,37498,2950,97762178.00,13783,36.76,45.10,-18.60
22-May-2015,2555.50,2629.00,2541.05,2619.55,2583.594543749220651779,368898,5597,953082860.00,335192,90.86,87.95,64.05
21-May-2015,2559.90,2580.00,2549.00,2557.65,2566.545050309266596357,35083,3026,90042100.00,9302,26.51,31.00,-2.25
20-May-2015,2528.00,2563.70,2520.00,2557.55,2549.067389333875950350,54059,3821,137800034.00,18279,33.81,43.70,29.55
19-May-2015,2520.00,2529.50,2498.30,2511.95,2511.290231963847837728,106439,3466,267299221.00,70583,66.31,31.20,-8.05
18-May-2015,2515.00,2525.00,2495.00,2519.35,2501.686106367087004188,915772,9580,2290974089.00,865918,94.56,30.00,4.35
15-May-2015,2508.00,2530.00,2501.00,2509.65,2511.557041370664437944,16751,1913,42071092.00,4132,24.67,29.00,1.65
14-May-2015,2528.50,2528.50,2486.25,2499.95,2498.124800698866728406,418964,5876,1046624359.00,379085,90.48,42.25,-28.55
13-May-2015,2525.85,2545.00,2483.95,2519.95,2514.494074655480782840,77717,5644,195418936.00,24244,31.20,61.05,-5.90
12-May-2015,2555.00,2559.25,2515.35,2521.20,2526.327163712200208550,30688,3228,77527928.00,6598,21.50,43.90,-33.80
11-May-2015,2545.00,2562.85,2526.25,2555.80,2550.103920953575909661,31880,3479,81297313.00,7071,22.18,36.60,10.80
8-May-2015,2552.00,2586.80,2520.05,2530.70,2551.848517333249255119,63433,11573,161871407.00,16211,25.56,66.75,-21.30
7-May-2015,2465.00,2556.00,2460.00,2543.30,2520.667166066738009534,102790,16041,259099378.00,46269,45.01,96.00,78.30
6-May-2015,2511.00,2517.00,2456.60,2462.85,2467.872970818330748946,114147,13277,281700296.00,61425,53.81,60.40,-48.15
5-May-2015,2501.25,2535.00,2500.15,2519.25,2516.527184516129032258,96875,12739,243788571.00,45638,47.11,34.85,18.00
4-May-2015,2482.00,2503.85,2457.15,2479.10,2476.280979111773017145,52374,9904,129692740.00,18659,35.63,46.70,-2.90
30-April-2015,2484.00,2484.00,2428.30,2466.65,2455.903156436421533657,96723,13592,237542321.00,32369,33.47,55.70,-17.35
29-April-2015,2494.00,2495.00,2453.05,2485.65,2468.231158487809967655,57506,7560,141938101.00,25232,43.88,41.95,-8.35
28-April-2015,2505.00,2506.65,2456.10,2494.55,2476.388599194121829817,59066,9785,146270369.00,21408,36.24,50.55,-10.45
27-April-2015,2509.00,2518.60,2486.35,2500.30,2502.159047512074581601,62321,7985,155937054.00,31716,50.89,32.25,-8.70
24-April-2015,2458.00,2515.00,2450.00,2496.90,2489.786750107397043968,86129,11337,214442843.00,32539,37.78,65.00,38.90
23-April-2015,2472.10,2476.45,2433.00,2456.85,2458.450077725960470797,45030,7877,110704007.00,11215,24.91,43.45,-15.25
22-April-2015,2425.00,2468.15,2407.10,2447.90,2429.323058510638297872,75200,10056,182685094.00,30147,40.09,61.05,22.90
21-April-2015,2438.90,2450.00,2402.00,2426.85,2428.104123918728626030,74565,11162,181051584.00,24261,32.54,48.00,-12.05
20-April-2015,2484.00,2486.00,2427.00,2430.65,2444.131058390983526809,781148,18101,1909228088.00,70617,9.04,59.00,-53.35
17-April-2015,2561.00,2561.00,2471.00,2476.20,2490.089829634832585977,374431,38347,932366825.00,161089,43.02,90.00,-84.80
16-April-2015,2634.90,2634.90,2567.80,2585.20,2589.938277491222747171,115355,13991,298762330.00,36613,31.74,67.10,-49.70
15-April-2015,2650.00,2712.00,2612.45,2624.70,2646.548695769891201345,140351,11695,371445756.00,14342,10.22,99.55,-25.30
13-April-2015,2667.00,2667.00,2630.00,2650.25,2647.593886230728335991,37620,6128,99602482.00,9039,24.03,37.00,-16.75
10-April-2015,2655.00,2669.65,2628.80,2651.95,2647.695729442970822281,37700,5569,99818129.00,15392,40.83,40.85,-3.05
9-April-2015,2678.80,2683.95,2635.15,2661.15,2657.605316582323172884,67976,12050,180653379.00,26486,38.96,48.80,-17.65
8-April-2015,2588.00,2652.00,2581.25,2644.35,2632.080206867564554741,54721,8762,144030061.00,20720,37.86,70.75,56.35
7-April-2015,2568.00,2592.00,2547.25,2586.10,2568.816690317438718581,51443,8398,132147637.00,18219,35.42,44.75,18.10
6-April-2015,2555.00,2560.45,2503.65,2546.00,2528.383838383838383838,60489,8593,152939410.00,20623,34.09,56.80,-9.00
1-April-2015,2565.00,2565.00,2522.50,2543.40,2534.769578658117700938,174680,6540,442773550.00,148597,85.07,42.50,-21.60
31-March-2015,2560.00,2567.40,2519.15,2547.05,2543.630045640906629535,64635,8279,164407528.00,26102,40.38,48.25,-12.95
30-March-2015,2525.00,2562.60,2518.10,2557.25,2543.643400173478238685,39198,5780,99705734.00,10729,27.37,44.50,32.25
27-March-2015,2531.00,2571.25,2506.85,2516.20,2539.001220147068393310,61468,8985,156067327.00,19670,32.00,64.40,-14.80
26-March-2015,2557.80,2586.10,2501.65,2513.35,2539.930397635331938121,46349,7041,117723234.00,14599,31.50,84.45,-44.45
25-March-2015,2599.00,2614.00,2545.25,2573.10,2570.846803587987403483,108919,7129,280014063.00,16737,15.37,68.75,-25.90
24-March-2015,2621.95,2636.00,2582.05,2593.55,2620.973627228744459857,59114,6072,154936235.00,23899,40.43,53.95,-28.40
23-March-2015,2611.00,2630.75,2607.00,2610.55,2615.856444818871103622,35610,4913,93150648.00,10569,29.68,23.75,-0.45
20-March-2015,2600.00,2616.75,2589.30,2609.65,2608.578943719856997137,100977,8085,263406476.00,66207,65.57,27.45,9.65
19-March-2015,2585.00,2606.00,2569.20,2594.40,2595.906379179847458613,51527,13546,133759268.00,21164,41.07,36.80,9.40
18-March-2015,2590.00,2598.90,2554.50,2560.70,2564.285004160644680944,45666,6440,117100639.00,11554,25.30,44.40,-29.30
17-March-2015,2580.20,2605.50,2557.95,2580.90,2580.736680390831438579,48819,6855,125988984.00,8331,17.07,47.55,0.70
16-March-2015,2582.00,2609.95,2556.50,2565.35,2583.392821969263186825,43661,6399,112793514.00,11387,26.08,53.45,-16.65
13-March-2015,2625.00,2638.60,2572.15,2581.05,2596.988502654867256637,70625,16692,183412313.00,27875,39.47,66.45,-43.95
12-March-2015,2616.00,2624.80,2591.00,2619.00,2609.115301092688980042,58022,8099,151386088.00,14462,24.93,33.80,3.00
11-March-2015,2639.55,2661.35,2601.00,2609.35,2626.931857389304197814,79994,12671,210138787.00,24125,30.16,60.35,-30.20
10-March-2015,2643.25,2674.60,2595.35,2642.80,2633.372590962380962175,97238,15666,256063884.00,30615,31.48,79.25,-0.45
9-March-2015,2640.00,2680.25,2611.80,2643.15,2647.684670968648623326,85387,11852,226077851.00,24205,28.35,68.45,3.15
5-March-2015,2748.00,2768.15,2686.00,2696.35,2711.020010024289624860,77811,11228,210947178.00,14285,18.36,82.15,-51.65
4-March-2015,2775.00,2810.00,2717.95,2743.40,2760.996164126192419955,89419,11904,246885516.00,24299,27.17,92.05,-31.60
3-March-2015,2670.00,2790.00,2670.00,2774.70,2748.237582703917845312,117437,14958,322744777.00,33674,28.67,120.00,104.70
2-March-2015,2675.10,2707.00,2653.25,2670.15,2666.807175976500861796,41193,7179,109853788.00,13391,32.51,53.75,-4.95
28-February-2015,2666.00,2689.90,2646.20,2675.30,2667.084021691153288353,63436,9209,169189142.00,10645,16.78,43.70,9.30
27-February-2015,2653.00,2670.90,2618.25,2663.75,2644.920795821593017662,58204,8298,153944970.00,11806,20.28,52.65,10.75
26-February-2015,2675.00,2694.20,2626.30,2656.35,2663.595314799347730978,50286,7859,133941554.00,14274,28.39,67.90,-18.65
25-February-2015,2708.00,2722.95,2668.00,2671.30,2691.958035635529681573,45348,6541,122074913.00,11232,24.77,54.95,-36.70
24-February-2015,2697.50,2727.00,2681.60,2707.15,2711.774286044926772190,77771,9209,210897398.00,23053,29.64,45.40,9.65
23-February-2015,2673.90,2719.90,2671.55,2695.05,2700.942511565150346954,62256,10329,168149877.00,17349,27.87,48.35,21.15
20-February-2015,2680.10,2694.95,2643.85,2674.85,2670.887778940027894002,57360,7793,153202123.00,16728,29.16,51.10,-5.25
19-February-2015,2648.00,2685.00,2635.00,2679.70,2660.078432352096316926,80069,10705,212989820.00,25060,31.30,50.00,31.70
18-February-2015,2587.00,2640.00,2565.55,2633.90,2602.159198897652760619,126276,12362,328590255.00,49235,38.99,74.45,46.90
16-February-2015,2550.00,2593.45,2550.00,2585.25,2577.178951044880377204,85895,10849,221366786.00,31248,36.38,43.45,35.25
13-February-2015,2470.00,2546.75,2461.75,2538.65,2512.739402356096159371,104410,13897,262355121.00,34785,33.32,85.00,68.65
12-February-2015,2479.00,2479.00,2448.00,2462.80,2462.400505108483526575,43555,9615,107249854.00,15837,36.36,31.00,-16.20
11-February-2015,2460.00,2487.60,2448.00,2460.15,2468.977982967279246974,55775,10725,137707247.00,17272,30.97,39.60,0.15
10-February-2015,2505.00,2524.20,2436.00,2442.95,2471.669832258744344412,151841,18371,375300819.00,68694,45.24,88.20,-62.05
9-February-2015,2575.00,2575.00,2501.00,2515.15,2532.234384305482571378,57090,6706,144565261.00,18628,32.63,74.00,-59.85
6-February-2015,2552.00,2592.00,2551.90,2576.00,2578.845287408500255348,70492,10083,181787962.00,20751,29.44,40.10,24.00
5-February-2015,2515.00,2590.00,2515.00,2551.90,2572.781870177894127506,231486,13579,595562984.00,145349,62.79,75.00,36.90
4-February-2015,2565.00,2569.65,2503.45,2514.00,2521.863808872021402351,48219,8618,121601751.00,15341,31.82,66.20,-51.00
3-February-2015,2501.00,2560.00,2501.00,2554.80,2536.436408539597168102,91105,9055,231082039.00,28073,30.81,59.00,53.80
